2025-07-29 00:05:02,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40999999999996817,0.04099999999999682,1.0,0.0,0.7400000000000091,7,4269,1,-1,3,,0.05,0.01,1.0,0.03,0.05,10
2025-07-29 00:05:09,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.05,0.01,2.0,0.03,0.001,10
2025-07-29 00:05:15,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40999999999996817,0.04099999999999682,1.0,0.0,0.7400000000000091,7,4269,1,-1,3,,0.05,0.01,2.0,0.03,0.05,10
2025-07-29 00:05:21,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.05,0.05,1.0,0.03,0.001,10
2025-07-29 00:05:28,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40999999999996817,0.04099999999999682,1.0,0.0,0.7400000000000091,7,4269,1,-1,3,,0.05,0.05,1.0,0.03,0.05,10
2025-07-29 00:05:34,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.05,0.05,2.0,0.03,0.001,10
2025-07-29 00:05:40,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40999999999996817,0.04099999999999682,1.0,0.0,0.7400000000000091,7,4269,1,-1,3,,0.05,0.05,2.0,0.03,0.05,10
2025-07-29 00:05:47,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.15,0.01,1.0,0.03,0.001,10
2025-07-29 00:05:53,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40999999999996817,0.04099999999999682,1.0,0.0,0.7400000000000091,7,4269,1,-1,3,,0.15,0.01,1.0,0.03,0.05,10
2025-07-29 00:06:00,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.15,0.01,2.0,0.03,0.001,10
2025-07-29 00:06:07,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40999999999996817,0.04099999999999682,1.0,0.0,0.7400000000000091,7,4269,1,-1,3,,0.15,0.01,2.0,0.03,0.05,10
2025-07-29 00:06:13,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.15,0.05,1.0,0.03,0.001,10
